,bodyId,roi,pre,post,downstream,upstream
2676,26811,Optic(R),30,946,176,946
2677,26811,Optic-unspecified(R),1,0,2,0
2678,26976,AOTU(R),248,292,1944,292
2679,26976,CentralBrain,249,294,1946,294
2680,26976,CentralBrain-unspecified,1,2,2,2
2681,26976,LO(R),23,433,143,433
2682,26976,LO_R_col_03_05,0,9,0,9
2683,26976,LO_R_col_03_06,0,2,0,2
2684,26976,LO_R_col_04_04,0,20,0,20
2685,26976,LO_R_col_04_05,0,23,0,23
2686,26976,LO_R_col_04_06,4,25,20,25
2687,26976,LO_R_col_04_07,0,16,2,16
2688,26976,LO_R_col_05_04,0,50,0,50
2689,26976,LO_R_col_05_05,1,31,2,31
2690,26976,LO_R_col_05_06,2,40,7,40
2691,26976,LO_R_col_05_07,0,20,0,20
2692,26976,LO_R_col_05_08,0,12,0,12
2693,26976,LO_R_col_05_09,0,9,0,9
2694,26976,LO_R_col_06_04,0,6,0,6
2695,26976,LO_R_col_06_05,4,37,27,37
2696,26976,LO_R_col_06_06,2,15,15,15
2697,26976,LO_R_col_06_07,0,37,0,37
2698,26976,LO_R_col_06_08,4,0,19,0
2699,26976,LO_R_col_06_09,0,2,2,2
2700,26976,LO_R_col_07_05,0,14,0,14
2701,26976,LO_R_col_07_06,1,16,5,16
2702,26976,LO_R_col_07_07,0,16,0,16
2703,26976,LO_R_col_07_08,0,4,0,4
2704,26976,LO_R_col_07_09,0,6,0,6
2705,26976,LO_R_col_08_06,0,0,1,0
2706,26976,LO_R_col_08_07,0,10,0,10
2707,26976,LO_R_col_08_08,3,1,26,1
2708,26976,LO_R_col_08_09,0,5,0,5
2709,26976,LO_R_col_09_07,2,2,16,2
2710,26976,LO_R_col_09_08,0,0,1,0
2711,26976,LO_R_col_11_07,0,1,0,1
2712,26976,LO_R_col_12_07,0,1,0,1
2713,26976,LO_R_col_13_08,0,1,0,1
2714,26976,LO_R_col_16_11,0,1,0,1
2715,26976,LO_R_col_18_13,0,1,0,1
2716,26976,LO_R_layer_3,0,50,3,50
2717,26976,LO_R_layer_4,22,124,138,124
2718,26976,LO_R_layer_5,0,64,0,64
2719,26976,LO_R_layer_6,1,186,2,186
2720,26976,LO_R_layer_7,0,9,0,9
2721,26976,NotPrimary,0,0,0,0
2722,26976,Optic(R),28,435,157,435
2723,26976,Optic-unspecified(R),5,2,14,2
2724,27067,AOTU(R),256,399,1799,399
2725,27067,CentralBrain,257,400,1802,400
2726,27067,CentralBrain-unspecified,1,1,3,1
2727,27067,LO(R),27,677,162,677
2728,27067,LO_R_col_15_26,1,14,3,14
2729,27067,LO_R_col_15_27,0,7,0,7
2730,27067,LO_R_col_16_22,0,3,0,3
2731,27067,LO_R_col_16_23,1,18,6,18
2732,27067,LO_R_col_16_24,0,2,0,2
2733,27067,LO_R_col_16_25,2,22,16,22
2734,27067,LO_R_col_16_26,2,14,8,14
2735,27067,LO_R_col_16_27,1,0,8,0
2736,27067,LO_R_col_17_22,0,19,0,19
2737,27067,LO_R_col_17_23,2,48,15,48
2738,27067,LO_R_col_17_24,2,71,11,71
2739,27067,LO_R_col_17_25,1,53,6,53
2740,27067,LO_R_col_17_26,0,3,0,3
2741,27067,LO_R_col_17_27,1,8,5,8
2742,27067,LO_R_col_18_21,0,2,0,2
2743,27067,LO_R_col_18_22,0,13,0,13
2744,27067,LO_R_col_18_23,0,46,1,46
2745,27067,LO_R_col_18_24,1,80,6,80
2746,27067,LO_R_col_18_25,4,74,22,74
2747,27067,LO_R_col_18_26,0,41,0,41
2748,27067,LO_R_col_18_27,2,9,10,9
2749,27067,LO_R_col_19_21,0,5,0,5
2750,27067,LO_R_col_19_22,0,17,0,17
2751,27067,LO_R_col_19_23,3,7,23,7
2752,27067,LO_R_col_19_24,0,18,0,18
2753,27067,LO_R_col_19_25,2,16,13,16
2754,27067,LO_R_col_19_26,0,6,0,6
2755,27067,LO_R_col_19_27,0,2,0,2
2756,27067,LO_R_col_20_23,0,1,0,1
2757,27067,LO_R_col_20_25,0,20,1,20
2758,27067,LO_R_col_20_26,0,15,1,15
2759,27067,LO_R_col_20_27,0,7,0,7
2760,27067,LO_R_col_21_25,0,1,0,1
2761,27067,LO_R_col_21_26,1,10,5,10
2762,27067,LO_R_col_21_27,0,1,0,1
2763,27067,LO_R_col_22_23,0,3,0,3
2764,27067,LO_R_col_26_24,0,1,0,1
2765,27067,LO_R_col_26_25,1,0,2,0
2766,27067,LO_R_layer_3,9,86,52,86
2767,27067,LO_R_layer_4,15,180,101,180
2768,27067,LO_R_layer_5,0,168,0,168
2769,27067,LO_R_layer_6,2,222,7,222
2770,27067,LO_R_layer_7,1,21,2,21
2771,27067,NotPrimary,0,0,0,0
2772,27067,Optic(R),28,679,164,679
2773,27067,Optic-unspecified(R),1,2,2,2
2774,27300,AOTU(R),247,254,1832,254
2775,27300,CentralBrain,251,257,1839,257
2776,27300,CentralBrain-unspecified,4,3,7,3
2777,27300,LO(R),20,381,109,381
2778,27300,LO_R_col_05_04,0,2,0,2
2779,27300,LO_R_col_05_05,0,8,0,8
2780,27300,LO_R_col_05_06,0,3,0,3
2781,27300,LO_R_col_05_07,0,3,0,3
2782,27300,LO_R_col_06_04,0,6,0,6
2783,27300,LO_R_col_06_05,0,33,0,33
2784,27300,LO_R_col_06_06,0,8,0,8
2785,27300,LO_R_col_06_07,0,28,4,28
2786,27300,LO_R_col_06_08,2,2,9,2
2787,27300,LO_R_col_07_03,0,11,0,11
2788,27300,LO_R_col_07_04,0,19,7,19
2789,27300,LO_R_col_07_05,1,78,6,78
2790,27300,LO_R_col_07_06,5,63,26,63
2791,27300,LO_R_col_07_07,2,5,4,5
2792,27300,LO_R_col_08_04,4,36,23,36
2793,27300,LO_R_col_08_05,0,34,0,34
2794,27300,LO_R_col_08_06,5,19,23,19
2795,27300,LO_R_col_09_03,1,1,7,1
2796,27300,LO_R_col_09_04,0,2,0,2
2797,27300,LO_R_col_09_05,0,12,0,12
2798,27300,LO_R_col_09_06,0,1,0,1
2799,27300,LO_R_col_11_06,0,1,0,1
2800,27300,LO_R_col_12_07,0,1,0,1
2801,27300,LO_R_col_13_08,0,2,0,2
2802,27300,LO_R_col_14_08,0,1,0,1
2803,27300,LO_R_col_18_13,0,2,0,2
2804,27300,LO_R_layer_3,10,80,53,80
2805,27300,LO_R_layer_4,10,107,56,107
2806,27300,LO_R_layer_5,0,27,0,27
2807,27300,LO_R_layer_6,0,146,0,146
2808,27300,LO_R_layer_7,0,21,0,21
2809,27300,NotPrimary,0,0,0,0
2810,27300,Optic(R),21,385,111,385
2811,27300,Optic-unspecified(R),1,4,2,4
2812,27334,AOTU(R),258,391,1792,391
2813,27334,CentralBrain,258,396,1792,396
2814,27334,CentralBrain-unspecified,0,4,0,4
2815,27334,LO(R),43,968,235,968
2816,27334,LO_R_col_25_14,0,1,0,1
2817,27334,LO_R_col_26_14,0,26,0,26
2818,27334,LO_R_col_26_15,0,51,0,51
2819,27334,LO_R_col_26_16,0,15,0,15
2820,27334,LO_R_col_27_13,0,12,0,12
2821,27334,LO_R_col_27_14,1,81,8,81
2822,27334,LO_R_col_27_15,8,80,38,80
2823,27334,LO_R_col_27_16,1,32,2,32
2824,27334,LO_R_col_27_17,1,3,5,3
2825,27334,LO_R_col_28_13,0,16,2,16
2826,27334,LO_R_col_28_14,3,108,11,108
2827,27334,LO_R_col_28_15,9,57,53,57
2828,27334,LO_R_col_28_16,1,90,5,90
2829,27334,LO_R_col_28_17,0,18,0,18
2830,27334,LO_R_col_29_14,0,6,0,6
2831,27334,LO_R_col_29_15,0,29,0,29
2832,27334,LO_R_col_29_16,5,85,36,85
2833,27334,LO_R_col_29_17,1,18,8,18
2834,27334,LO_R_col_29_19,0,1,0,1
2835,27334,LO_R_col_30_15,1,6,6,6
2836,27334,LO_R_col_30_16,2,66,11,66
2837,27334,LO_R_col_30_17,2,9,10,9
2838,27334,LO_R_col_30_18,3,15,13,15
2839,27334,LO_R_col_30_19,0,6,0,6
2840,27334,LO_R_col_30_21,0,2,0,2
2841,27334,LO_R_col_31_16,3,29,17,29
2842,27334,LO_R_col_31_17,2,24,10,24
2843,27334,LO_R_col_31_19,0,9,0,9
2844,27334,LO_R_col_32_26,0,3,0,3
2845,27334,LO_R_col_33_19,0,2,0,2
2846,27334,LO_R_col_33_26,0,8,0,8
2847,27334,LO_R_col_33_27,0,3,0,3
2848,27334,LO_R_col_34_26,0,5,0,5
2849,27334,LO_R_col_35_26,0,2,0,2
2850,27334,LO_R_col_35_27,0,1,0,1
2851,27334,LO_R_col_35_28,0,17,0,17
2852,27334,LO_R_col_36_28,0,32,0,32
2853,27334,LO_R_layer_3,0,35,0,35
2854,27334,LO_R_layer_4,17,212,90,212
2855,27334,LO_R_layer_5,3,222,14,222
2856,27334,LO_R_layer_6,18,352,107,352
2857,27334,LO_R_layer_7,5,147,24,147
2858,27334,ME(R),0,1,0,1
2859,27334,ME_R_col_15_30,0,1,0,1
2860,27334,ME_R_layer_10,0,1,0,1
2861,27334,NotPrimary,0,0,0,0
2862,27334,Optic(R),43,969,235,969
2863,27334,SLP(R),0,1,0,1
2864,27579,AOTU(R),241,283,1789,283
2865,27579,CentralBrain,245,286,1804,286
2866,27579,CentralBrain-unspecified,3,3,8,3
2867,27579,LO(R),10,614,49,614
2868,27579,LO_R_col_07_05,0,2,0,2
2869,27579,LO_R_col_07_06,0,5,0,5
2870,27579,LO_R_col_07_07,0,2,0,2
2871,27579,LO_R_col_07_08,0,1,0,1
2872,27579,LO_R_col_08_04,0,15,0,15
2873,27579,LO_R_col_08_05,0,31,0,31
2874,27579,LO_R_col_08_06,1,100,5,100
2875,27579,LO_R_col_08_07,0,28,0,28
2876,27579,LO_R_col_08_08,1,16,5,16
2877,27579,LO_R_col_09_04,0,29,0,29
2878,27579,LO_R_col_09_05,0,81,0,81
2879,27579,LO_R_col_09_06,3,105,13,105
2880,27579,LO_R_col_09_07,1,58,6,58
2881,27579,LO_R_col_09_08,0,21,0,21
2882,27579,LO_R_col_10_05,0,28,1,28
2883,27579,LO_R_col_10_06,2,35,10,35
2884,27579,LO_R_col_10_07,1,29,7,29
2885,27579,LO_R_col_10_08,0,4,0,4
2886,27579,LO_R_col_10_09,0,4,0,4
2887,27579,LO_R_col_11_06,0,1,0,1
2888,27579,LO_R_col_11_07,1,6,2,6
2889,27579,LO_R_col_11_08,0,6,0,6
2890,27579,LO_R_col_12_08,0,4,0,4
2891,27579,LO_R_col_13_09,0,1,0,1
2892,27579,LO_R_col_15_10,0,2,0,2
2893,27579,LO_R_layer_3,2,90,11,90
2894,27579,LO_R_layer_4,7,189,36,189
2895,27579,LO_R_layer_5,0,72,0,72
2896,27579,LO_R_layer_6,0,228,0,228
2897,27579,LO_R_layer_7,1,35,2,35
2898,27579,NotPrimary,0,0,0,0
2899,27579,Optic(R),11,620,51,620
2900,27579,Optic-unspecified(R),1,6,2,6
2901,27579,SIP(R),1,0,7,0
2902,27704,AOTU(R),280,475,1916,475
2903,27704,CentralBrain,280,478,1916,478
2904,27704,LO(R),31,808,173,808
2905,27704,LO_R_col_21_26,0,2,0,2
2906,27704,LO_R_col_21_27,0,5,0,5
2907,27704,LO_R_col_21_28,0,3,0,3
2908,27704,LO_R_col_22_24,0,2,0,2
2909,27704,LO_R_col_22_25,0,17,0,17
2910,27704,LO_R_col_22_26,0,12,0,12
2911,27704,LO_R_col_22_27,1,20,5,20
2912,27704,LO_R_col_22_28,0,25,0,25
2913,27704,LO_R_col_22_30,0,8,0,8
2914,27704,LO_R_col_23_24,0,3,0,3
2915,27704,LO_R_col_23_25,0,19,0,19
2916,27704,LO_R_col_23_26,2,76,10,76
2917,27704,LO_R_col_23_27,8,83,42,83
2918,27704,LO_R_col_23_28,0,23,0,23
2919,27704,LO_R_col_23_29,0,10,0,10
2920,27704,LO_R_col_23_30,2,10,12,10
2921,27704,LO_R_col_24_25,0,2,0,2
2922,27704,LO_R_col_24_26,4,32,24,32
2923,27704,LO_R_col_24_27,0,56,0,56
2924,27704,LO_R_col_24_28,4,40,16,40
2925,27704,LO_R_col_24_29,1,8,9,8
2926,27704,LO_R_col_24_30,3,11,17,11
2927,27704,LO_R_col_25_26,1,38,9,38
2928,27704,LO_R_col_25_27,0,31,0,31
2929,27704,LO_R_col_25_28,1,27,5,27
2930,27704,LO_R_col_25_29,0,29,0,29
2931,27704,LO_R_col_25_30,0,19,0,19
2932,27704,LO_R_col_25_31,0,10,0,10
2933,27704,LO_R_col_26_26,0,21,0,21
2934,27704,LO_R_col_26_27,0,26,0,26
2935,27704,LO_R_col_26_28,0,40,0,40
2936,27704,LO_R_col_26_29,0,19,0,19
2937,27704,LO_R_col_26_30,2,5,12,5
2938,27704,LO_R_col_27_26,0,1,0,1
2939,27704,LO_R_col_27_28,2,21,11,21
2940,27704,LO_R_col_27_29,0,17,1,17
2941,27704,LO_R_col_27_30,0,13,0,13
2942,27704,LO_R_col_27_31,0,1,0,1
2943,27704,LO_R_col_28_26,0,1,0,1
2944,27704,LO_R_col_28_28,0,1,0,1
2945,27704,LO_R_col_28_29,0,9,0,9
2946,27704,LO_R_col_28_30,0,10,0,10
2947,27704,LO_R_col_28_31,0,2,0,2
2948,27704,LO_R_layer_3,11,80,57,80
2949,27704,LO_R_layer_4,20,218,116,218
2950,27704,LO_R_layer_5,0,219,0,219
2951,27704,LO_R_layer_6,0,249,0,249
2952,27704,LO_R_layer_7,0,42,0,42
2953,27704,NotPrimary,0,0,0,0
2954,27704,Optic(R),31,808,173,808
2955,27704,SIP(R),0,3,0,3
2956,27709,AOTU(R),262,366,1819,366
2957,27709,CentralBrain,269,366,1855,366
2958,27709,CentralBrain-unspecified,7,0,36,0
2959,27709,LO(R),21,549,128,549
2960,27709,LO_R_col_05_06,0,4,0,4
2961,27709,LO_R_col_05_07,0,16,0,16
2962,27709,LO_R_col_06_05,0,1,0,1
2963,27709,LO_R_col_06_06,0,41,0,41
2964,27709,LO_R_col_06_07,1,54,5,54
2965,27709,LO_R_col_06_08,2,33,16,33
2966,27709,LO_R_col_06_09,2,27,19,27
2967,27709,LO_R_col_06_10,0,4,0,4
2968,27709,LO_R_col_07_05,0,3,0,3
2969,27709,LO_R_col_07_06,0,37,0,37
2970,27709,LO_R_col_07_07,2,57,13,57
2971,27709,LO_R_col_07_08,1,68,5,68
2972,27709,LO_R_col_07_09,1,48,7,48
2973,27709,LO_R_col_07_10,0,7,0,7
2974,27709,LO_R_col_07_11,0,2,0,2
2975,27709,LO_R_col_08_07,0,55,0,55
2976,27709,LO_R_col_08_08,4,55,29,55
2977,27709,LO_R_col_08_09,3,10,21,10
2978,27709,LO_R_col_08_10,1,13,5,13
2979,27709,LO_R_col_08_11,0,4,0,4
2980,27709,LO_R_col_09_07,0,1,0,1
2981,27709,LO_R_col_09_08,0,4,0,4
2982,27709,LO_R_col_09_10,0,1,0,1
2983,27709,LO_R_col_12_10,0,1,0,1
2984,27709,LO_R_col_14_11,0,1,0,1
2985,27709,LO_R_col_17_13,2,0,3,0
2986,27709,LO_R_col_17_14,2,1,5,1
2987,27709,LO_R_col_19_15,0,1,0,1
2988,27709,LO_R_layer_2,0,9,0,9
2989,27709,LO_R_layer_3,7,117,46,117
2990,27709,LO_R_layer_4,9,97,69,97
2991,27709,LO_R_layer_5,1,49,5,49
2992,27709,LO_R_layer_6,0,256,0,256
2993,27709,LO_R_layer_7,4,21,8,21
2994,27709,NotPrimary,0,0,0,0
2995,27709,Optic(R),22,553,130,553
2996,27709,Optic-unspecified(R),1,4,2,4
2997,28204,AOTU(R),222,323,1593,323
2998,28204,CentralBrain,229,332,1619,332
2999,28204,CentralBrain-unspecified,5,9,16,9
3000,28204,LO(R),8,563,43,563
3001,28204,LO_R_col_07_06,0,3,0,3
3002,28204,LO_R_col_07_08,0,1,0,1
3003,28204,LO_R_col_07_09,0,17,2,17
3004,28204,LO_R_col_08_06,0,15,0,15
3005,28204,LO_R_col_08_07,1,71,11,71
3006,28204,LO_R_col_08_08,1,48,2,48
3007,28204,LO_R_col_08_09,1,15,5,15
3008,28204,LO_R_col_08_10,0,8,0,8
3009,28204,LO_R_col_09_06,0,1,0,1
3010,28204,LO_R_col_09_07,0,68,0,68
3011,28204,LO_R_col_09_08,3,98,15,98
3012,28204,LO_R_col_09_09,0,55,0,55
3013,28204,LO_R_col_09_10,0,12,0,12
3014,28204,LO_R_col_09_11,0,4,0,4
3015,28204,LO_R_col_10_07,0,12,0,12
3016,28204,LO_R_col_10_08,0,25,0,25
3017,28204,LO_R_col_10_09,0,50,0,50
3018,28204,LO_R_col_10_10,0,23,0,23
3019,28204,LO_R_col_10_11,0,4,0,4
3020,28204,LO_R_col_11_08,1,12,5,12
3021,28204,LO_R_col_11_09,0,6,0,6
3022,28204,LO_R_col_11_10,1,5,3,5
3023,28204,LO_R_col_12_09,0,2,0,2
3024,28204,LO_R_col_13_09,0,7,0,7
3025,28204,LO_R_col_14_09,0,1,0,1
3026,28204,LO_R_layer_3,6,107,30,107
3027,28204,LO_R_layer_4,2,103,13,103
3028,28204,LO_R_layer_5,0,95,0,95
3029,28204,LO_R_layer_6,0,233,0,233
3030,28204,LO_R_layer_7,0,25,0,25
3031,28204,NotPrimary,0,0,0,0
3032,28204,Optic(R),11,567,50,567
3033,28204,Optic-unspecified(R),3,4,7,4
3034,28204,SIP(R),2,0,10,0
3035,28259,AOTU(R),243,378,1651,378
3036,28259,CentralBrain,245,383,1655,383
3037,28259,CentralBrain-unspecified,2,5,4,5
3038,28259,LO(R),37,847,220,847
3039,28259,LO_R_col_26_15,0,1,0,1
3040,28259,LO_R_col_26_17,0,1,0,1
3041,28259,LO_R_col_27_16,0,14,0,14
3042,28259,LO_R_col_27_17,0,38,0,38
3043,28259,LO_R_col_27_18,0,22,0,22
3044,28259,LO_R_col_27_19,0,7,0,7
3045,28259,LO_R_col_28_16,0,5,0,5
3046,28259,LO_R_col_28_17,3,104,21,104
3047,28259,LO_R_col_28_18,4,117,18,117
3048,28259,LO_R_col_28_19,1,75,14,75
3049,28259,LO_R_col_28_20,1,22,2,22
3050,28259,LO_R_col_29_17,1,33,7,33
3051,28259,LO_R_col_29_18,3,55,15,55
3052,28259,LO_R_col_29_19,9,130,52,130
3053,28259,LO_R_col_29_20,0,25,0,25
3054,28259,LO_R_col_29_21,0,2,0,2
3055,28259,LO_R_col_30_17,1,7,3,7
3056,28259,LO_R_col_30_18,3,35,17,35
3057,28259,LO_R_col_30_19,2,28,11,28
3058,28259,LO_R_col_30_20,0,26,0,26
3059,28259,LO_R_col_30_21,0,1,0,1
3060,28259,LO_R_col_31_17,0,2,0,2
3061,28259,LO_R_col_31_18,0,1,0,1
3062,28259,LO_R_col_31_19,0,21,0,21
3063,28259,LO_R_col_31_20,1,17,7,17
3064,28259,LO_R_col_31_21,2,28,13,28
3065,28259,LO_R_col_32_19,0,1,0,1
3066,28259,LO_R_col_32_20,3,10,21,10
3067,28259,LO_R_col_32_21,3,17,19,17
3068,28259,LO_R_col_33_19,0,2,0,2
3069,28259,LO_R_layer_3,0,21,0,21
3070,28259,LO_R_layer_4,26,153,167,153
3071,28259,LO_R_layer_5,5,171,27,171
3072,28259,LO_R_layer_6,2,375,8,375
3073,28259,LO_R_layer_7,4,127,18,127
3074,28259,NotPrimary,0,0,0,0
3075,28259,Optic(R),37,851,221,851
3076,28259,Optic-unspecified(R),0,4,1,4
3077,28390,AOTU(R),242,493,1622,493
3078,28390,CentralBrain,243,504,1627,504
3079,28390,CentralBrain-unspecified,1,5,5,5
3080,28390,LO(R),45,792,251,792
3081,28390,LO_R_col_25_25,0,2,0,2
3082,28390,LO_R_col_25_26,0,6,0,6
3083,28390,LO_R_col_25_27,0,2,0,2
3084,28390,LO_R_col_25_28,0,1,0,1
3085,28390,LO_R_col_26_25,0,4,0,4
3086,28390,LO_R_col_26_26,0,7,0,7
3087,28390,LO_R_col_26_27,1,27,6,27
3088,28390,LO_R_col_26_28,0,14,0,14
3089,28390,LO_R_col_26_29,0,5,0,5
3090,28390,LO_R_col_26_31,0,18,0,18
3091,28390,LO_R_col_27_25,0,16,0,16
3092,28390,LO_R_col_27_26,0,35,0,35
3093,28390,LO_R_col_27_27,0,54,0,54
3094,28390,LO_R_col_27_28,3,48,9,48
3095,28390,LO_R_col_27_29,0,13,0,13
3096,28390,LO_R_col_27_30,4,19,22,19
3097,28390,LO_R_col_27_31,1,16,7,16
3098,28390,LO_R_col_27_32,0,2,0,2
3099,28390,LO_R_col_28_25,0,7,0,7
3100,28390,LO_R_col_28_26,7,34,38,34
3101,28390,LO_R_col_28_27,0,42,0,42
3102,28390,LO_R_col_28_28,2,42,9,42
3103,28390,LO_R_col_28_29,1,36,4,36
3104,28390,LO_R_col_28_30,1,8,8,8
3105,28390,LO_R_col_28_31,0,3,0,3
3106,28390,LO_R_col_28_32,3,3,22,3
3107,28390,LO_R_col_29_25,0,10,0,10
3108,28390,LO_R_col_29_26,3,24,19,24
3109,28390,LO_R_col_29_27,0,23,2,23
3110,28390,LO_R_col_29_28,0,65,0,65
3111,28390,LO_R_col_29_29,0,26,0,26
3112,28390,LO_R_col_29_30,2,11,5,11
3113,28390,LO_R_col_29_31,1,7,5,7
3114,28390,LO_R_col_29_32,0,3,0,3
3115,28390,LO_R_col_30_26,0,5,0,5
3116,28390,LO_R_col_30_27,0,16,0,16
3117,28390,LO_R_col_30_28,5,32,30,32
3118,28390,LO_R_col_30_29,2,24,12,24
3119,28390,LO_R_col_30_30,1,24,7,24
3120,28390,LO_R_col_30_32,0,5,0,5
3121,28390,LO_R_col_31_28,2,11,11,11
3122,28390,LO_R_col_31_29,0,20,0,20
3123,28390,LO_R_col_31_30,0,1,0,1
3124,28390,LO_R_col_31_32,0,1,0,1
3125,28390,LO_R_col_31_33,0,2,0,2
3126,28390,LO_R_col_32_28,0,3,0,3
3127,28390,LO_R_col_32_29,3,5,12,5
3128,28390,LO_R_col_32_30,3,5,23,5
3129,28390,LO_R_col_32_31,0,5,0,5
3130,28390,LO_R_layer_3,9,96,42,96
3131,28390,LO_R_layer_4,33,216,191,216
3132,28390,LO_R_layer_5,1,163,7,163
3133,28390,LO_R_layer_6,2,288,11,288
3134,28390,LO_R_layer_7,0,29,0,29
3135,28390,NotPrimary,0,0,0,0
3136,28390,Optic(R),47,792,259,792
3137,28390,Optic-unspecified(R),2,0,8,0
3138,28390,SIP(R),0,6,0,6
3139,28599,AOTU(R),237,297,1587,297
3140,28599,CentralBrain,240,299,1595,299
3141,28599,CentralBrain-unspecified,3,2,8,2
3142,28599,LO(R),26,755,138,755
3143,28599,LO_R_col_18_07,0,1,0,1
3144,28599,LO_R_col_19_05,0,12,0,12
3145,28599,LO_R_col_19_06,0,28,0,28
3146,28599,LO_R_col_19_07,0,38,0,38
3147,28599,LO_R_col_19_08,0,9,0,9
3148,28599,LO_R_col_20_05,0,6,0,6
3149,28599,LO_R_col_20_06,0,49,0,49
3150,28599,LO_R_col_20_07,4,139,15,139
3151,28599,LO_R_col_20_08,4,78,23,78
3152,28599,LO_R_col_20_09,0,13,0,13
3153,28599,LO_R_col_21_06,0,15,0,15
3154,28599,LO_R_col_21_07,9,117,57,117
3155,28599,LO_R_col_21_08,0,86,9,86
3156,28599,LO_R_col_21_09,0,44,0,44
3157,28599,LO_R_col_22_07,6,86,18,86
3158,28599,LO_R_col_22_08,3,27,16,27
3159,28599,LO_R_col_22_09,0,3,0,3
3160,28599,LO_R_col_23_08,0,4,0,4
3161,28599,LO_R_layer_3,2,76,8,76
3162,28599,LO_R_layer_4,19,151,106,151
3163,28599,LO_R_layer_5,3,102,17,102
3164,28599,LO_R_layer_6,2,319,7,319
3165,28599,LO_R_layer_7,0,107,0,107
3166,28599,ME(R),0,1,0,1
3167,28599,ME_R_col_08_24,0,1,0,1
3168,28599,ME_R_layer_10,0,1,0,1
3169,28599,NotPrimary,0,0,0,0
3170,28599,Optic(R),26,760,138,760
3171,28599,Optic-unspecified(R),0,4,0,4
3172,28654,AOTU(R),229,358,1655,358
3173,28654,CentralBrain,242,361,1715,361
3174,28654,CentralBrain-unspecified,13,3,60,3
3175,28654,LO(R),21,377,130,377
3176,28654,LO_R_col_08_14,0,11,0,11
3177,28654,LO_R_col_08_15,0,16,1,16
3178,28654,LO_R_col_08_16,0,6,0,6
3179,28654,LO_R_col_08_17,2,12,10,12
3180,28654,LO_R_col_08_18,0,6,0,6
3181,28654,LO_R_col_08_19,0,2,0,2
3182,28654,LO_R_col_09_14,0,31,0,31
3183,28654,LO_R_col_09_15,5,67,34,67
3184,28654,LO_R_col_09_16,0,65,5,65
3185,28654,LO_R_col_09_17,5,55,23,55
3186,28654,LO_R_col_09_18,0,29,2,29
3187,28654,LO_R_col_09_19,2,4,7,4
3188,28654,LO_R_col_10_15,4,9,28,9
3189,28654,LO_R_col_10_16,0,22,0,22
3190,28654,LO_R_col_10_17,1,10,6,10
3191,28654,LO_R_col_10_18,1,11,11,11
3192,28654,LO_R_col_10_19,0,13,0,13
3193,28654,LO_R_col_11_18,0,4,0,4
3194,28654,LO_R_col_14_16,0,2,0,2
3195,28654,LO_R_col_16_17,1,0,3,0
3196,28654,LO_R_col_17_19,0,1,0,1
3197,28654,LO_R_col_18_20,0,1,0,1
3198,28654,LO_R_layer_3,9,36,58,36
3199,28654,LO_R_layer_4,7,78,46,78
3200,28654,LO_R_layer_5,4,52,23,52
3201,28654,LO_R_layer_6,0,192,0,192
3202,28654,LO_R_layer_7,1,19,3,19
3203,28654,NotPrimary,0,0,0,0
3204,28654,Optic(R),26,378,143,378
3205,28654,Optic-unspecified(R),5,1,13,1
3206,28823,AOTU(R),238,296,1779,296
3207,28823,CentralBrain,246,302,1799,302
3208,28823,CentralBrain-unspecified,8,6,20,6
3209,28823,LO(R),19,440,103,440
3210,28823,LO_R_col_04_04,0,10,0,10
3211,28823,LO_R_col_04_05,0,3,0,3
3212,28823,LO_R_col_05_03,0,45,0,45
3213,28823,LO_R_col_05_04,1,43,3,43
3214,28823,LO_R_col_05_05,0,7,0,7
3215,28823,LO_R_col_06_02,1,51,7,51
3216,28823,LO_R_col_06_03,1,41,5,41
3217,28823,LO_R_col_06_04,0,40,0,40
3218,28823,LO_R_col_06_05,4,6,20,6
3219,28823,LO_R_col_07_01,0,11,0,11
3220,28823,LO_R_col_07_02,0,31,0,31
3221,28823,LO_R_col_07_03,0,39,0,39
3222,28823,LO_R_col_07_04,0,16,0,16
3223,28823,LO_R_col_07_05,0,5,5,5
3224,28823,LO_R_col_08_02,1,7,6,7
3225,28823,LO_R_col_08_03,4,50,15,50
3226,28823,LO_R_col_08_04,2,8,16,8
3227,28823,LO_R_col_08_05,1,0,4,0
3228,28823,LO_R_col_09_02,0,2,0,2
3229,28823,LO_R_col_09_03,1,9,5,9
3230,28823,LO_R_col_09_04,2,5,9,5
3231,28823,LO_R_col_10_04,1,9,8,9
3232,28823,LO_R_col_17_09,0,1,0,1
3233,28823,LO_R_col_17_10,0,1,0,1
3234,28823,LO_R_layer_3,1,73,3,73
3235,28823,LO_R_layer_4,15,151,85,151
3236,28823,LO_R_layer_5,0,21,0,21
3237,28823,LO_R_layer_6,3,187,15,187
3238,28823,LO_R_layer_7,0,8,0,8
3239,28823,NotPrimary,0,0,0,0
3240,28823,Optic(R),21,450,109,450
3241,28823,Optic-unspecified(R),2,10,6,10
3242,29092,AOTU(R),250,495,1733,495
3243,29092,CentralBrain,253,508,1739,508
3244,29092,CentralBrain-unspecified,3,13,6,13
3245,29092,LO(R),42,942,227,942
3246,29092,LO_R_col_28_21,0,1,0,1
3247,29092,LO_R_col_28_22,0,7,0,7
3248,29092,LO_R_col_28_23,0,3,0,3
3249,29092,LO_R_col_29_22,0,29,0,29
